cve_id,repo,tag,release_line,branch_context_id,vulnerability_predicate_state,fix_predicate_state,fix_reachability_state,boundary_state,function_scope_match_kind,evidence_refs,final_tri_state,final_reason,included_in_primary_prediction
CVE-2020-14212,FFmpeg,n0.9.3,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n0.9.4,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.1,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.10,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.2,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.3,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.4,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.5,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.6,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.7,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.8,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.0.9,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.1,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.10,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.11,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.12,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.13,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.14,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.15,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.16,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.2,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.3,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.4,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.5,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.6,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.7,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.8,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.1.9,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2.1,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2.10,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2.11,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2.12,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2.2,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-14212,FFmpeg,n1.2.3,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,branch-context-v1-2-1:22689585f772d21458a0|branch-context-v1-2-1:6f8c2a1e3501fbe5f304,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0b3bd001ac1745d9d008a2d195817df57d7d1d14:no"", ""fix:dd273d359e45ab69398ac0dc41206d5f1a9371bf:no"", ""history-event:c7bcbec14a7b5736be0e3fb1c4edd9d758e52ee3c54f6c1c368f7c8530a07c2f"", ""history-event:de5efd6fee245ccddaa68fa4051f57e842638b3b171f8250f934b170c377390c""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
